Date,Store_ID,Product_ID,Units_Sold,Demand_Forecast,Discount,Weather_Condition,Holiday/Promotion,Region,Competitor_Pricing,Seasonality
2022-01-23,S002,P0020,66,84.29,0.05,Cloudy,0,South,28.57,Autumn
2022-01-23,S003,P0001,330,344.02,0.05,Sunny,1,South,99.58,Spring
2022-01-23,S003,P0002,86,96.93,0.20,Sunny,1,East,78.87,Summer
2022-01-23,S003,P0003,197,188.39,0.00,Snowy,1,South,30.99,Spring
2022-01-23,S003,P0004,68,77.93,0.20,Sunny,1,North,32.30,Autumn
2022-01-23,S003,P0005,146,156.17,0.00,Sunny,0,North,19.65,Spring
2022-01-23,S003,P0006,26,22.11,0.10,Cloudy,0,East,66.61,Autumn
2022-01-23,S003,P0007,274,289.63,0.00,Snowy,1,West,69.56,Winter
2022-01-23,S003,P0008,41,59.71,0.05,Rainy,0,South,21.45,Summer
2022-01-23,S003,P0009,185,184.06,0.00,Cloudy,1,East,75.66,Autumn
2022-01-23,S003,P0010,244,242.12,0.05,Rainy,1,North,22.95,Spring
2022-01-23,S003,P0011,94,89.03,0.00,Snowy,0,West,20.47,Winter
2022-01-23,S003,P0012,325,324.23,0.05,Snowy,1,West,25.06,Spring
2022-01-23,S003,P0013,32,42.31,0.00,Sunny,0,East,43.17,Winter
2022-01-23,S003,P0014,326,325.45,0.00,Snowy,1,South,16.08,Spring
2022-01-23,S003,P0015,65,61.89,0.00,Sunny,0,West,75.65,Autumn
2022-01-23,S003,P0016,72,82.26,0.20,Snowy,1,South,29.64,Winter
2022-01-23,S003,P0017,131,144.60,0.05,Rainy,1,South,98.76,Summer
2022-01-23,S003,P0018,105,113.89,0.15,Snowy,1,West,32.58,Summer
2022-01-23,S003,P0019,105,105.40,0.05,Snowy,0,East,11.84,Winter
2022-01-23,S003,P0020,200,218.09,0.05,Rainy,0,North,16.94,Spring
2022-01-23,S004,P0001,16,11.82,0.20,Snowy,0,East,28.01,Summer
2022-01-23,S004,P0002,120,137.65,0.00,Snowy,0,South,19.60,Winter
2022-01-23,S004,P0003,127,138.61,0.10,Rainy,0,West,81.40,Summer
2022-01-23,S004,P0004,341,346.96,0.00,Cloudy,0,South,49.07,Spring
2022-01-23,S004,P0005,133,135.37,0.05,Cloudy,0,West,55.07,Autumn
2022-01-23,S004,P0006,5,11.60,0.00,Cloudy,1,South,80.88,Spring
2022-01-23,S004,P0007,68,70.67,0.20,Rainy,0,East,62.40,Autumn
2022-01-23,S004,P0008,8,26.42,0.20,Cloudy,0,West,60.67,Autumn
2022-01-23,S004,P0009,102,95.26,0.10,Sunny,1,East,17.19,Autumn
2022-01-23,S004,P0010,331,330.12,0.10,Sunny,0,North,74.20,Spring
2022-01-23,S004,P0011,140,143.32,0.20,Sunny,0,West,59.03,Summer
2022-01-23,S004,P0012,2,7.68,0.00,Sunny,0,South,22.50,Summer
2022-01-23,S004,P0013,307,302.58,0.00,Cloudy,0,North,81.92,Winter
2022-01-23,S004,P0014,95,103.54,0.10,Rainy,1,North,98.13,Summer
2022-01-23,S004,P0015,42,42.66,0.05,Cloudy,1,East,53.06,Autumn
2022-01-23,S004,P0016,56,53.30,0.05,Rainy,1,West,18.73,Summer
2022-01-23,S004,P0017,446,455.25,0.10,Cloudy,1,North,56.32,Spring
2022-01-23,S004,P0018,69,74.58,0.05,Rainy,1,West,40.58,Summer
2022-01-23,S004,P0019,38,46.70,0.10,Cloudy,1,North,15.04,Autumn
2022-01-23,S004,P0020,236,236.90,0.00,Rainy,1,South,32.60,Autumn
2022-01-23,S005,P0001,243,254.57,0.20,Snowy,0,East,65.90,Summer
2022-01-23,S005,P0002,404,422.30,0.10,Snowy,0,West,69.88,Autumn
2022-01-23,S005,P0003,80,74.14,0.00,Sunny,1,North,89.91,Autumn
2022-01-23,S005,P0004,99,116.95,0.20,Rainy,0,North,14.89,Summer
2022-01-23,S005,P0005,7,20.30,0.05,Cloudy,1,East,62.94,Summer
2022-01-23,S005,P0006,10,29.73,0.20,Sunny,0,West,35.13,Spring
2022-01-23,S005,P0007,22,12.53,0.05,Cloudy,1,West,55.85,Summer
2022-01-23,S005,P0008,386,392.17,0.15,Snowy,1,North,88.45,Spring
2022-01-23,S005,P0009,103,122.51,0.10,Sunny,0,East,56.84,Autumn
2022-01-23,S005,P0010,162,158.01,0.20,Cloudy,1,West,71.57,Winter
2022-01-23,S005,P0011,101,102.13,0.10,Sunny,0,East,19.09,Winter
2022-01-23,S005,P0012,94,111.14,0.20,Snowy,0,West,56.18,Autumn
2022-01-23,S005,P0013,65,64.13,0.00,Sunny,0,West,40.90,Spring
2022-01-23,S005,P0014,63,75.61,0.10,Rainy,0,North,54.75,Winter
2022-01-23,S005,P0015,260,262.27,0.05,Cloudy,1,North,92.06,Summer
2022-01-23,S005,P0016,31,33.44,0.10,Snowy,0,West,92.20,Autumn
2022-01-23,S005,P0017,200,199.18,0.05,Sunny,0,North,55.14,Summer
2022-01-23,S005,P0018,5,8.65,0.15,Rainy,0,West,63.97,Summer
2022-01-23,S005,P0019,99,90.90,0.10,Snowy,1,East,47.60,Summer
2022-01-23,S005,P0020,92,96.78,0.00,Rainy,0,North,8.50,Winter
2022-01-24,S001,P0001,9,17.87,0.15,Snowy,1,South,75.85,Summer
2022-01-24,S001,P0002,139,152.76,0.00,Rainy,0,West,16.90,Spring
2022-01-24,S001,P0003,129,143.44,0.15,Cloudy,1,East,97.02,Spring
2022-01-24,S001,P0004,74,77.48,0.10,Cloudy,0,South,72.71,Autumn
2022-01-24,S001,P0005,85,95.99,0.00,Snowy,0,South,72.17,Summer
2022-01-24,S001,P0006,238,252.65,0.10,Rainy,0,North,19.09,Summer
2022-01-24,S001,P0007,466,458.97,0.05,Rainy,0,East,90.71,Autumn
2022-01-24,S001,P0008,62,61.42,0.00,Rainy,1,North,46.34,Winter
2022-01-24,S001,P0009,174,181.16,0.00,Sunny,1,West,43.80,Summer
2022-01-24,S001,P0010,3,8.18,0.00,Snowy,0,East,22.64,Winter
2022-01-24,S001,P0011,84,84.37,0.10,Sunny,0,East,76.43,Autumn
2022-01-24,S001,P0012,51,54.29,0.05,Rainy,0,North,53.84,Autumn
2022-01-24,S001,P0013,102,120.45,0.05,Snowy,0,West,71.02,Summer
2022-01-24,S001,P0014,20,21.25,0.05,Sunny,1,East,87.53,Winter
2022-01-24,S001,P0015,0,13.73,0.20,Sunny,1,East,86.61,Spring
2022-01-24,S001,P0016,7,11.59,0.05,Sunny,0,North,97.44,Summer
2022-01-24,S001,P0017,88,104.86,0.10,Snowy,0,North,56.69,Summer
2022-01-24,S001,P0018,123,129.91,0.15,Snowy,1,South,95.94,Winter
2022-01-24,S001,P0019,43,41.05,0.10,Cloudy,0,East,61.79,Winter
2022-01-24,S001,P0020,29,28.69,0.20,Cloudy,0,South,85.32,Autumn
2022-01-24,S002,P0001,350,361.40,0.05,Snowy,0,West,33.77,Summer
2022-01-24,S002,P0002,166,185.97,0.20,Cloudy,1,South,22.99,Spring
2022-01-24,S002,P0003,188,182.43,0.10,Snowy,0,West,49.86,Autumn
2022-01-24,S002,P0004,13,7.55,0.15,Rainy,1,North,91.77,Winter
2022-01-24,S002,P0005,59,56.49,0.05,Sunny,1,North,79.02,Summer
2022-01-24,S002,P0006,68,69.02,0.00,Rainy,1,North,25.40,Winter
2022-01-24,S002,P0007,267,262.08,0.10,Sunny,1,West,26.37,Summer
2022-01-24,S002,P0008,68,85.57,0.05,Rainy,0,South,53.46,Winter
2022-01-24,S002,P0009,174,192.36,0.10,Sunny,0,West,79.64,Winter
2022-01-24,S002,P0010,71,70.36,0.20,Cloudy,0,North,55.33,Winter
2022-01-24,S002,P0011,92,105.75,0.15,Snowy,1,East,75.73,Autumn
2022-01-24,S002,P0012,85,75.67,0.00,Rainy,1,East,65.10,Summer
2022-01-24,S002,P0013,58,63.37,0.00,Cloudy,1,West,67.72,Autumn
2022-01-24,S002,P0014,87,84.21,0.10,Sunny,1,West,10.82,Autumn
2022-01-24,S002,P0015,11,1.41,0.10,Snowy,1,West,89.64,Summer
2022-01-24,S002,P0016,217,229.36,0.10,Sunny,1,South,50.95,Winter
2022-01-24,S002,P0017,16,33.41,0.00,Rainy,1,South,18.97,Autumn
2022-01-24,S002,P0018,44,34.32,0.15,Snowy,0,North,53.64,Winter
2022-01-24,S002,P0019,171,171.22,0.20,Snowy,1,East,13.23,Summer
2022-01-24,S002,P0020,4,2.66,0.00,Rainy,0,North,36.48,Winter
2022-01-24,S003,P0001,46,37.13,0.05,Sunny,1,West,57.66,Autumn
2022-01-24,S003,P0002,267,278.48,0.15,Rainy,1,West,44.27,Autumn
2022-01-24,S003,P0003,63,77.44,0.20,Cloudy,0,East,15.98,Spring
2022-01-24,S003,P0004,16,18.51,0.15,Rainy,1,East,49.32,Summer
2022-01-24,S003,P0005,72,79.61,0.00,Sunny,1,South,91.40,Winter
2022-01-24,S003,P0006,105,124.45,0.15,Sunny,1,South,53.78,Winter
2022-01-24,S003,P0007,68,84.92,0.20,Cloudy,0,West,92.84,Spring
2022-01-24,S003,P0008,100,119.45,0.00,Rainy,0,North,43.87,Winter
2022-01-24,S003,P0009,48,54.11,0.15,Rainy,0,East,26.37,Autumn
2022-01-24,S003,P0010,314,315.64,0.15,Rainy,0,West,38.79,Autumn
2022-01-24,S003,P0011,17,24.22,0.20,Cloudy,0,East,64.18,Winter
2022-01-24,S003,P0012,75,90.54,0.15,Snowy,1,South,83.19,Winter
2022-01-24,S003,P0013,110,109.54,0.15,Snowy,0,West,20.11,Winter
2022-01-24,S003,P0014,84,80.34,0.05,Rainy,0,West,46.60,Spring
2022-01-24,S003,P0015,246,256.34,0.10,Snowy,0,West,36.76,Summer
2022-01-24,S003,P0016,44,49.35,0.10,Sunny,1,West,89.32,Autumn
2022-01-24,S003,P0017,37,48.37,0.20,Sunny,1,West,78.40,Winter
2022-01-24,S003,P0018,52,63.39,0.15,Snowy,1,North,66.02,Autumn
2022-01-24,S003,P0019,34,35.29,0.15,Rainy,1,East,21.63,Winter
2022-01-24,S003,P0020,6,5.81,0.10,Rainy,0,South,71.03,Summer
2022-01-24,S004,P0001,197,212.17,0.15,Cloudy,0,East,86.92,Winter
2022-01-24,S004,P0002,189,201.30,0.10,Snowy,1,South,13.92,Autumn
2022-01-24,S004,P0003,241,254.65,0.15,Rainy,0,East,75.40,Autumn
2022-01-24,S004,P0004,34,32.70,0.00,Sunny,0,West,99.92,Summer
2022-01-24,S004,P0005,227,234.00,0.15,Cloudy,0,East,71.29,Spring
2022-01-24,S004,P0006,239,237.24,0.20,Cloudy,1,North,91.93,Autumn
2022-01-24,S004,P0007,193,196.69,0.20,Cloudy,0,South,99.75,Spring
2022-01-24,S004,P0008,76,69.71,0.15,Sunny,0,West,87.30,Spring
2022-01-24,S004,P0009,7,-1.90,0.05,Snowy,1,West,56.96,Autumn
2022-01-24,S004,P0010,59,65.81,0.20,Cloudy,0,West,18.99,Winter
2022-01-24,S004,P0011,106,123.33,0.15,Snowy,1,South,74.13,Winter
2022-01-24,S004,P0012,102,105.07,0.05,Cloudy,0,South,16.56,Spring
2022-01-24,S004,P0013,99,112.21,0.10,Cloudy,1,West,89.06,Summer
2022-01-24,S004,P0014,68,83.16,0.05,Rainy,0,East,45.00,Summer
2022-01-24,S004,P0015,196,199.73,0.15,Rainy,0,South,79.71,Winter
2022-01-24,S004,P0016,3,6.62,0.05,Rainy,0,South,95.56,Autumn
2022-01-24,S004,P0017,236,249.35,0.15,Snowy,0,South,68.74,Autumn
2022-01-24,S004,P0018,165,166.11,0.15,Rainy,1,North,30.25,Spring
2022-01-24,S004,P0019,312,306.22,0.00,Snowy,1,West,97.54,Winter
2022-01-24,S004,P0020,190,208.56,0.05,Cloudy,1,South,51.47,Summer
2022-01-24,S005,P0001,90,89.35,0.05,Snowy,1,South,68.14,Spring
2022-01-24,S005,P0002,135,149.80,0.10,Cloudy,0,East,13.98,Autumn
2022-01-24,S005,P0003,282,295.20,0.15,Snowy,1,East,63.51,Summer
2022-01-24,S005,P0004,107,103.41,0.00,Sunny,0,West,21.40,Winter
2022-01-24,S005,P0005,93,88.34,0.10,Sunny,0,South,32.52,Summer
2022-01-24,S005,P0006,80,88.36,0.00,Cloudy,1,West,66.24,Summer
2022-01-24,S005,P0007,204,222.95,0.20,Sunny,1,East,89.95,Spring
2022-01-24,S005,P0008,184,202.77,0.15,Snowy,0,South,60.03,Winter
2022-01-24,S005,P0009,208,207.91,0.10,Snowy,1,North,93.95,Winter
2022-01-24,S005,P0010,60,56.94,0.15,Rainy,1,West,42.86,Winter
2022-01-24,S005,P0011,74,85.46,0.05,Cloudy,0,East,50.16,Autumn
2022-01-24,S005,P0012,84,90.54,0.00,Snowy,0,South,89.47,Autumn
2022-01-24,S005,P0013,143,157.10,0.20,Cloudy,1,East,14.01,Spring
2022-01-24,S005,P0014,92,104.30,0.15,Rainy,1,South,34.54,Summer
2022-01-24,S005,P0015,176,173.94,0.15,Cloudy,1,East,43.32,Spring
2022-01-24,S005,P0016,26,16.30,0.05,Snowy,0,North,62.42,Summer
2022-01-24,S005,P0017,26,45.94,0.15,Sunny,1,South,22.44,Summer
2022-01-24,S005,P0018,86,103.52,0.10,Rainy,1,West,26.38,Summer
2022-01-24,S005,P0019,183,182.58,0.10,Sunny,0,West,66.36,Spring
2022-01-24,S005,P0020,66,74.62,0.00,Sunny,1,East,51.05,Autumn
2022-01-25,S001,P0001,189,185.83,0.15,Rainy,1,East,22.01,Autumn
2022-01-25,S001,P0002,241,255.03,0.00,Cloudy,1,West,52.01,Spring
2022-01-25,S001,P0003,189,188.26,0.20,Rainy,1,North,40.88,Autumn
2022-01-25,S001,P0004,24,32.35,0.20,Cloudy,0,West,62.16,Summer
2022-01-25,S001,P0005,269,276.11,0.10,Cloudy,1,North,53.71,Summer
2022-01-25,S001,P0006,77,82.63,0.10,Rainy,1,South,76.54,Spring
2022-01-25,S001,P0007,72,80.82,0.05,Snowy,0,North,82.29,Autumn
2022-01-25,S001,P0008,16,30.17,0.00,Sunny,0,West,24.14,Autumn
2022-01-25,S001,P0009,188,201.67,0.05,Cloudy,1,North,70.49,Winter
2022-01-25,S001,P0010,119,115.91,0.20,Sunny,0,East,94.57,Spring
2022-01-25,S001,P0011,12,23.44,0.20,Cloudy,1,East,57.34,Winter
2022-01-25,S001,P0012,36,55.97,0.15,Snowy,1,South,37.91,Winter
2022-01-25,S001,P0013,32,32.47,0.00,Cloudy,1,West,49.14,Summer
2022-01-25,S001,P0014,197,192.57,0.00,Rainy,1,East,22.93,Spring
2022-01-25,S001,P0015,175,193.93,0.00,Rainy,0,North,65.46,Autumn
2022-01-25,S001,P0016,141,148.09,0.20,Snowy,1,East,68.69,Spring
2022-01-25,S001,P0017,210,214.73,0.05,Sunny,0,West,6.78,Winter
2022-01-25,S001,P0018,280,299.89,0.10,Rainy,0,North,32.52,Summer
2022-01-25,S001,P0019,44,48.43,0.20,Sunny,1,East,76.85,Autumn
2022-01-25,S001,P0020,22,29.44,0.05,Rainy,1,East,28.15,Winter
2022-01-25,S002,P0001,141,151.02,0.15,Rainy,0,East,88.33,Autumn
2022-01-25,S002,P0002,23,38.03,0.05,Snowy,0,North,62.98,Summer
2022-01-25,S002,P0003,187,198.61,0.05,Snowy,1,South,43.47,Winter
2022-01-25,S002,P0004,234,249.65,0.05,Snowy,1,East,60.28,Spring
2022-01-25,S002,P0005,130,133.97,0.15,Rainy,1,South,24.11,Winter
2022-01-25,S002,P0006,154,166.03,0.10,Rainy,0,North,86.26,Spring
2022-01-25,S002,P0007,430,437.53,0.00,Sunny,1,South,33.35,Spring
2022-01-25,S002,P0008,302,309.07,0.05,Snowy,0,West,43.38,Autumn
2022-01-25,S002,P0009,120,138.74,0.00,Rainy,0,South,14.07,Winter
2022-01-25,S002,P0010,246,255.08,0.00,Snowy,1,North,84.52,Autumn
2022-01-25,S002,P0011,82,88.32,0.20,Rainy,1,South,68.19,Summer
2022-01-25,S002,P0012,206,201.39,0.10,Rainy,0,West,69.41,Winter
2022-01-25,S002,P0013,60,63.69,0.00,Snowy,0,North,69.52,Winter
2022-01-25,S002,P0014,37,35.84,0.10,Rainy,0,East,45.73,Summer
2022-01-25,S002,P0015,205,198.36,0.20,Sunny,1,North,44.30,Winter
2022-01-25,S002,P0016,94,91.88,0.10,Rainy,1,North,95.35,Summer
2022-01-25,S002,P0017,31,21.82,0.05,Rainy,0,East,16.95,Summer
2022-01-25,S002,P0018,89,84.07,0.10,Sunny,0,North,99.21,Spring
2022-01-25,S002,P0019,125,117.53,0.15,Cloudy,1,East,16.75,Spring
2022-01-25,S002,P0020,231,246.96,0.10,Rainy,1,North,99.47,Autumn
2022-01-25,S003,P0001,68,73.85,0.10,Rainy,0,South,28.81,Autumn
2022-01-25,S003,P0002,174,193.93,0.20,Sunny,1,East,39.42,Summer
2022-01-25,S003,P0003,7,20.73,0.15,Sunny,1,East,13.28,Autumn
2022-01-25,S003,P0004,103,98.05,0.20,Cloudy,1,East,18.68,Spring
2022-01-25,S003,P0005,22,24.56,0.20,Sunny,1,North,89.74,Winter
2022-01-25,S003,P0006,184,189.77,0.10,Rainy,0,West,97.13,Summer
2022-01-25,S003,P0007,68,65.55,0.10,Snowy,0,North,31.38,Winter
2022-01-25,S003,P0008,30,36.60,0.05,Cloudy,1,West,41.84,Spring
2022-01-25,S003,P0009,2,15.49,0.20,Cloudy,0,North,25.73,Autumn
2022-01-25,S003,P0010,80,94.07,0.00,Snowy,0,East,81.65,Autumn
2022-01-25,S003,P0011,84,86.25,0.10,Cloudy,1,North,69.02,Summer
2022-01-25,S003,P0012,310,323.91,0.05,Sunny,1,West,24.15,Winter
2022-01-25,S003,P0013,73,63.92,0.05,Cloudy,0,North,64.93,Winter
2022-01-25,S003,P0014,216,209.24,0.05,Rainy,1,North,53.55,Summer
2022-01-25,S003,P0015,62,57.70,0.05,Snowy,0,South,66.52,Spring
2022-01-25,S003,P0016,278,273.57,0.20,Snowy,0,East,51.83,Winter
2022-01-25,S003,P0017,110,113.38,0.20,Sunny,1,East,7.92,Summer
2022-01-25,S003,P0018,112,113.90,0.00,Snowy,0,South,103.22,Winter
2022-01-25,S003,P0019,121,115.80,0.05,Sunny,0,South,32.55,Autumn
2022-01-25,S003,P0020,346,357.19,0.10,Cloudy,1,West,61.56,Summer
2022-01-25,S004,P0001,440,449.62,0.10,Snowy,1,East,65.19,Summer
2022-01-25,S004,P0002,112,111.19,0.15,Rainy,1,North,56.02,Spring
2022-01-25,S004,P0003,249,252.07,0.10,Rainy,0,West,46.24,Autumn
2022-01-25,S004,P0004,72,91.19,0.10,Snowy,0,South,90.75,Summer
2022-01-25,S004,P0005,134,138.53,0.05,Rainy,0,East,18.30,Autumn
2022-01-25,S004,P0006,221,223.68,0.15,Rainy,0,North,82.11,Autumn
2022-01-25,S004,P0007,303,296.25,0.10,Snowy,0,West,79.99,Summer
2022-01-25,S004,P0008,211,230.71,0.15,Sunny,0,South,38.37,Spring
2022-01-25,S004,P0009,95,96.97,0.05,Rainy,1,North,35.80,Spring
2022-01-25,S004,P0010,26,27.60,0.20,Cloudy,0,West,42.84,Winter
2022-01-25,S004,P0011,143,157.24,0.05,Rainy,1,North,48.45,Summer
2022-01-25,S004,P0012,325,322.46,0.00,Sunny,0,North,23.77,Summer
2022-01-25,S004,P0013,17,31.45,0.15,Snowy,0,North,41.49,Summer
2022-01-25,S004,P0014,133,136.23,0.05,Rainy,1,East,48.07,Spring
2022-01-25,S004,P0015,240,245.26,0.05,Snowy,1,South,82.31,Winter
2022-01-25,S004,P0016,159,170.35,0.05,Rainy,1,East,51.88,Spring
2022-01-25,S004,P0017,52,52.35,0.15,Snowy,0,North,45.58,Winter
2022-01-25,S004,P0018,316,319.24,0.05,Rainy,0,West,36.63,Autumn
2022-01-25,S004,P0019,7,7.47,0.10,Cloudy,0,North,55.56,Autumn
2022-01-25,S004,P0020,22,24.40,0.10,Sunny,1,North,18.73,Spring
2022-01-25,S005,P0001,15,5.87,0.15,Sunny,0,West,63.51,Spring
2022-01-25,S005,P0002,68,65.54,0.05,Snowy,1,East,49.62,Autumn
2022-01-25,S005,P0003,221,236.05,0.10,Cloudy,1,West,16.45,Winter
2022-01-25,S005,P0004,251,251.37,0.15,Rainy,0,West,87.97,Summer
2022-01-25,S005,P0005,172,162.67,0.20,Snowy,0,West,73.97,Spring
2022-01-25,S005,P0006,14,17.43,0.20,Rainy,1,West,60.69,Spring
2022-01-25,S005,P0007,275,286.85,0.00,Snowy,1,South,13.05,Autumn
2022-01-25,S005,P0008,155,157.10,0.20,Rainy,0,North,23.89,Spring
2022-01-25,S005,P0009,294,302.10,0.05,Cloudy,0,North,83.93,Winter
2022-01-25,S005,P0010,328,337.20,0.00,Cloudy,0,North,35.46,Winter
2022-01-25,S005,P0011,35,27.12,0.20,Cloudy,0,North,94.26,Spring
2022-01-25,S005,P0012,14,19.59,0.15,Rainy,0,West,56.21,Winter
2022-01-25,S005,P0013,95,100.57,0.20,Sunny,0,South,57.91,Spring
2022-01-25,S005,P0014,14,8.95,0.10,Rainy,0,East,78.96,Autumn
2022-01-25,S005,P0015,188,181.15,0.20,Snowy,1,North,75.98,Spring
2022-01-25,S005,P0016,232,231.82,0.10,Rainy,1,South,42.89,Winter
2022-01-25,S005,P0017,43,44.84,0.05,Cloudy,0,West,88.46,Autumn
2022-01-25,S005,P0018,53,52.09,0.10,Sunny,0,East,85.55,Autumn
2022-01-25,S005,P0019,73,64.68,0.10,Snowy,1,South,62.86,Summer
2022-01-25,S005,P0020,18,9.27,0.10,Cloudy,1,East,80.46,Summer
2022-01-26,S001,P0001,49,50.62,0.05,Sunny,1,South,55.45,Winter
2022-01-26,S001,P0002,11,13.80,0.00,Sunny,0,North,69.48,Winter
2022-01-26,S001,P0003,258,254.11,0.10,Cloudy,0,North,32.53,Spring
2022-01-26,S001,P0004,85,103.68,0.20,Sunny,0,East,72.63,Spring
2022-01-26,S001,P0005,8,14.67,0.00,Cloudy,1,West,15.18,Autumn
2022-01-26,S001,P0006,147,160.30,0.20,Snowy,1,West,91.53,Spring
2022-01-26,S001,P0007,168,181.36,0.05,Cloudy,1,South,51.68,Autumn
2022-01-26,S001,P0008,153,171.80,0.05,Sunny,1,East,88.18,Spring
2022-01-26,S001,P0009,122,132.54,0.15,Snowy,0,South,13.82,Winter
2022-01-26,S001,P0010,48,55.08,0.10,Cloudy,1,East,81.36,Summer
2022-01-26,S001,P0011,30,41.50,0.05,Snowy,1,North,83.78,Winter
2022-01-26,S001,P0012,70,73.65,0.00,Snowy,1,South,82.54,Autumn
2022-01-26,S001,P0013,190,203.58,0.05,Cloudy,0,North,64.40,Spring
2022-01-26,S001,P0014,217,233.35,0.05,Cloudy,0,East,97.67,Winter
2022-01-26,S001,P0015,141,146.30,0.05,Sunny,1,North,26.83,Winter
2022-01-26,S001,P0016,27,23.03,0.15,Cloudy,1,East,61.65,Autumn
2022-01-26,S001,P0017,149,162.76,0.20,Cloudy,1,North,17.30,Winter
2022-01-26,S001,P0018,109,127.83,0.20,Rainy,1,South,98.89,Summer
2022-01-26,S001,P0019,26,30.49,0.15,Rainy,0,South,61.40,Spring
2022-01-26,S001,P0020,324,337.61,0.00,Sunny,1,North,21.26,Summer
2022-01-26,S002,P0001,19,19.59,0.05,Snowy,0,North,60.86,Autumn
2022-01-26,S002,P0002,52,58.49,0.15,Snowy,0,East,59.00,Summer
2022-01-26,S002,P0003,41,42.42,0.20,Rainy,1,West,77.55,Winter
2022-01-26,S002,P0004,266,270.74,0.05,Cloudy,1,East,34.69,Spring
2022-01-26,S002,P0005,34,40.29,0.20,Cloudy,0,South,40.79,Winter
2022-01-26,S002,P0006,402,420.79,0.00,Rainy,0,South,17.34,Spring
2022-01-26,S002,P0007,121,119.03,0.05,Sunny,1,West,26.63,Summer
2022-01-26,S002,P0008,225,219.00,0.20,Cloudy,1,East,77.16,Winter
2022-01-26,S002,P0009,201,202.55,0.15,Cloudy,0,East,29.45,Spring
2022-01-26,S002,P0010,106,107.80,0.10,Rainy,0,North,47.22,Summer
2022-01-26,S002,P0011,76,72.57,0.05,Sunny,1,West,67.71,Winter
2022-01-26,S002,P0012,222,225.77,0.20,Sunny,0,West,36.86,Autumn
2022-01-26,S002,P0013,306,296.06,0.20,Rainy,0,West,89.63,Winter
2022-01-26,S002,P0014,161,165.73,0.10,Sunny,1,North,38.48,Spring
2022-01-26,S002,P0015,155,159.01,0.20,Cloudy,0,West,77.42,Summer
2022-01-26,S002,P0016,282,301.45,0.10,Snowy,1,South,14.85,Autumn
2022-01-26,S002,P0017,231,239.89,0.20,Cloudy,0,East,28.05,Winter
2022-01-26,S002,P0018,107,104.45,0.10,Sunny,0,South,8.56,Spring
2022-01-26,S002,P0019,175,182.93,0.10,Rainy,1,South,53.39,Winter
2022-01-26,S002,P0020,37,28.38,0.20,Sunny,0,West,82.88,Autumn
2022-01-26,S003,P0001,261,253.41,0.15,Snowy,0,West,36.50,Summer
2022-01-26,S003,P0002,167,158.14,0.05,Cloudy,1,North,19.08,Winter
2022-01-26,S003,P0003,6,0.95,0.10,Snowy,0,North,99.73,Winter
2022-01-26,S003,P0004,32,31.65,0.05,Snowy,0,East,93.76,Autumn
2022-01-26,S003,P0005,286,276.89,0.20,Snowy,0,South,101.37,Spring
2022-01-26,S003,P0006,98,110.92,0.05,Sunny,1,South,24.99,Spring
2022-01-26,S003,P0007,14,30.49,0.00,Cloudy,0,West,33.48,Summer
2022-01-26,S003,P0008,69,59.74,0.05,Snowy,0,West,89.48,Summer
2022-01-26,S003,P0009,112,129.89,0.20,Rainy,1,West,46.10,Winter
2022-01-26,S003,P0010,21,36.19,0.00,Snowy,0,East,37.74,Spring
2022-01-26,S003,P0011,65,65.28,0.10,Cloudy,0,South,18.60,Spring
2022-01-26,S003,P0012,139,140.79,0.15,Sunny,0,West,31.22,Spring
2022-01-26,S003,P0013,281,277.62,0.15,Rainy,0,South,18.06,Autumn
2022-01-26,S003,P0014,161,155.97,0.20,Cloudy,1,East,99.69,Summer
2022-01-26,S003,P0015,103,97.21,0.05,Rainy,0,West,37.97,Autumn
2022-01-26,S003,P0016,346,350.42,0.00,Snowy,0,West,49.03,Summer
2022-01-26,S003,P0017,333,345.55,0.10,Cloudy,1,West,85.42,Autumn
2022-01-26,S003,P0018,23,38.14,0.05,Snowy,1,South,53.62,Autumn
2022-01-26,S003,P0019,196,194.12,0.20,Snowy,1,North,59.11,Autumn
2022-01-26,S003,P0020,225,243.88,0.15,Rainy,1,North,30.16,Spring
2022-01-26,S004,P0001,17,10.66,0.05,Sunny,1,West,55.02,Spring
2022-01-26,S004,P0002,145,140.60,0.05,Cloudy,1,East,21.14,Autumn
2022-01-26,S004,P0003,66,80.53,0.15,Rainy,1,East,69.12,Winter
2022-01-26,S004,P0004,95,96.82,0.05,Rainy,1,North,60.31,Winter
2022-01-26,S004,P0005,35,47.83,0.10,Rainy,0,West,84.94,Spring
2022-01-26,S004,P0006,120,135.49,0.10,Cloudy,0,East,48.81,Autumn
2022-01-26,S004,P0007,19,27.48,0.15,Cloudy,0,North,36.66,Spring
2022-01-26,S004,P0008,67,64.46,0.15,Sunny,0,South,62.80,Winter
2022-01-26,S004,P0009,62,67.18,0.05,Cloudy,1,South,78.91,Spring
2022-01-26,S004,P0010,21,28.93,0.10,Sunny,0,West,65.37,Winter
2022-01-26,S004,P0011,60,52.08,0.05,Rainy,0,North,86.78,Autumn
2022-01-26,S004,P0012,64,77.82,0.10,Snowy,0,North,54.59,Winter
2022-01-26,S004,P0013,283,297.60,0.20,Snowy,0,West,35.53,Summer
2022-01-26,S004,P0014,281,275.09,0.20,Snowy,1,West,56.52,Winter
